,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place,retweeted_status.user.entities.url.urls,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.possibly_sensitive
3,Sat Jan 25 21:14:59 +0000 2020,1221179684756566022,1221179684756566022,"@gwhc93 @DundeeCouncil @HealthDundee @Evening_Tele @dundeecity @Scotland @VADundee @DundeeFans @dundeeuni @DundeeCulture @DiscoveryDundee @VisitScotland @VisitDundee1 @DDWaterfront @courier_dundee Love the pics! ❤️
The sunrises and sunsets look so much nicer on clear winter days.",False,"[197, 280]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.221151513000792e+18,1221151513000792065,1.1203898579421553e+18,1120389857942155272,gwhc93,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'gwhc93', 'name': 'girlwithhercamera93', 'id': 1120389857942155272, 'id_str': '1120389857942155272', 'indices': [0, 7]}, {'screen_name': 'DundeeCouncil', 'name': 'Dundee City Council', 'id': 177559733, 'id_str': '177559733', 'indices': [8, 22]}, {'screen_name': 'HealthDundee', 'name': 'Green Health Partnership Dundee', 'id': 1022034494776336389, 'id_str': '1022034494776336389', 'indices': [23, 36]}, {'screen_name': 'Evening_Tele', 'name': 'Evening Telegraph', 'id': 284465885, 'id_str': '284465885', 'indices': [37, 50]}, {'screen_name': 'dundeecity', 'name': 'Dundee', 'id': 103870350, 'id_str': '103870350', 'indices': [51, 62]}, {'screen_name': 'Scotland', 'name': 'Scotland Is Now 🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f', 'id': 2231310842, 'id_str': '2231310842', 'indices': [63, 72]}, {'screen_name': 'VADundee', 'name': 'V&A Dundee', 'id': 161627343, 'id_str': '161627343', 'indices': [73, 82]}, {'screen_name': 'DundeeFans', 'name': 'Dundee Fans', 'id': 46391244, 'id_str': '46391244', 'indices': [83, 94]}, {'screen_name': 'dundeeuni', 'name': 'University of Dundee', 'id': 34934712, 'id_str': '34934712', 'indices': [95, 105]}, {'screen_name': 'DundeeCulture', 'name': 'Dundee Culture', 'id': 1737250206, 'id_str': '1737250206', 'indices': [106, 120]}, {'screen_name': 'DiscoveryDundee', 'name': 'Discovery Point', 'id': 54884840, 'id_str': '54884840', 'indices': [121, 137]}, {'screen_name': 'VisitScotland', 'name': 'VisitScotland', 'id': 16557472, 'id_str': '16557472', 'indices': [138, 152]}, {'screen_name': 'VisitDundee1', 'name': '@VisitDundee', 'id': 963328668411088901, 'id_str': '963328668411088901', 'indices': [153, 166]}, {'screen_name': 'DDWaterfront', 'name': 'Dundee Waterfront', 'id': 364292721, 'id_str': '364292721', 'indices': [167, 180]}, {'screen_name': 'courier_dundee', 'name': 'The Courier', 'id': 150408926, 'id_str': '150408926', 'indices': [181, 196]}]",[],en,recent,201602344,201602344,Hania,han3yy,"Scotland, United Kingdom",Lazy perfectionist | Economics | Sustainable Development | alumna @univofstandrews 🇵🇰🏴󠁧󠁢󠁳󠁣󠁴󠁿🇸🇦 #Aspie #TCK,,,[],False,745,1015,9,Tue Oct 12 06:13:08 +0000 2010,18695,,,False,False,5817,,False,False,False,214542,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1220120181193826305/NLOLtC_2_normal.jpg,https://pbs.twimg.com/profile_images/1220120181193826305/NLOLtC_2_normal.jpg,https://pbs.twimg.com/profile_banners/201602344/1508804544,B4D9AD,AEF5FA,3B615D,739E9F,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Sat Jan 25 14:46:32 +0000 2020,1221081928272621568,1221081928272621568,@JohnDalton6011 @dundeeuni It was the first pop song that I sang as a kid,False,"[27, 73]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2210812147543572e+18,1221081214754357248,595510017.0,595510017,JohnDalton6011,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'JohnDalton6011', 'name': 'Super Talented Weirdo John Dalton 🕷', 'id': 595510017, 'id_str': '595510017', 'indices': [0, 15]}, {'screen_name': 'dundeeuni', 'name': 'University of Dundee', 'id': 34934712, 'id_str': '34934712', 'indices': [16, 26]}]",[],en,recent,2817282691,2817282691,Grey Wolf Author,GreyWolfAuthor,South Wales,"Writer of Science Fiction, Alternate History & Steampunk; Poet, Editor and Photographer, owner of AHF. Love you Dad and Sparrowhawk, never forget that",https://t.co/rfIXHcmVIW,"[{'url': 'https://t.co/rfIXHcmVIW', 'expanded_url': 'http://www.greywolfauthor.com', 'display_url': 'greywolfauthor.com', 'indices': [0, 23]}]",[],False,2050,3708,63,Thu Sep 18 15:56:33 +0000 2014,118908,,,False,False,48212,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/681554951479373824/5Eje5sVJ_normal.jpg,https://pbs.twimg.com/profile_images/681554951479373824/5Eje5sVJ_normal.jpg,https://pbs.twimg.com/profile_banners/2817282691/1576228371,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Sat Jan 25 14:04:56 +0000 2020,1221071456311959552,1221071456311959552,@GillMilner4 @UoDNHS @mrsgmorris1 Aaw thanks @GillMilner4 it couldn’t have gone better! I do a fair bit of work for Academic Skills. I love the variety of it and the support from all the wonderful staff across @dundeeuni 💜 looking forward to hopefully working with different depts in the future too 😊,False,"[34, 300]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2209929461426627e+18,1220992946142662656,1.0373452424192246e+18,1037345242419224576,GillMilner4,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'GillMilner4', 'name': 'Gill Milner', 'id': 1037345242419224576, 'id_str': '1037345242419224576', 'indices': [0, 12]}, {'screen_name': 'UoDNHS', 'name': 'The School of Nursing and Health Sciences', 'id': 49287129, 'id_str': '49287129', 'indices': [13, 20]}, {'screen_name': 'mrsgmorris1', 'name': 'Gillian Morris', 'id': 3221407535, 'id_str': '3221407535', 'indices': [21, 33]}, {'screen_name': 'GillMilner4', 'name': 'Gill Milner', 'id': 1037345242419224576, 'id_str': '1037345242419224576', 'indices': [45, 57]}, {'screen_name': 'dundeeuni', 'name': 'University of Dundee', 'id': 34934712, 'id_str': '34934712', 'indices': [210, 220]}]",[],en,recent,753873800,753873800,Lauren Christie,LaurenChristi15,"Dundee, Scotland","PhD researcher/lecturer in Gothic, Children’s and Horror literature@University of Dundee, blogger, critic, Stephen Copley & SIET recipient, Believer in monsters",,,[],False,749,1457,4,Sun Aug 12 22:09:00 +0000 2012,643,,,False,False,619,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1217206851340787715/w3_Gyv9A_normal.jpg,https://pbs.twimg.com/profile_images/1217206851340787715/w3_Gyv9A_normal.jpg,https://pbs.twimg.com/profile_banners/753873800/1521916760,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Sat Jan 25 14:01:17 +0000 2020,1221070537369313286,1221070537369313286,RT @IntrTcelt: Overall moderation by @lisigordon Looking forward to the event @Jenny_Symonds @TPhenwan @mlfang @GroMarte @waikato @dundeeun…,False,"[0, 140]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'IntrTcelt', 'name': 'Excellence in International Transitions Research', 'id': 1215432226399236096, 'id_str': '1215432226399236096', 'indices': [3, 13]}, {'screen_name': 'lisigordon', 'name': 'Lisi Gordon', 'id': 59886139, 'id_str': '59886139', 'indices': [37, 48]}, {'screen_name': 'Jenny_Symonds', 'name': 'Dr Jennifer Symonds', 'id': 765864283162996736, 'id_str': '765864283162996736', 'indices': [78, 92]}, {'screen_name': 'TPhenwan', 'name': 'Tharin Phenwan, MD, AFAMEE', 'id': 1032170057147637760, 'id_str': '1032170057147637760', 'indices': [93, 102]}, {'screen_name': 'mlfang', 'name': 'Dr. Mei Lan Fang', 'id': 53508317, 'id_str': '53508317', 'indices': [103, 110]}, {'screen_name': 'GroMarte', 'name': 'Gro Marte Strand', 'id': 1362167413, 'id_str': '1362167413', 'indices': [111, 120]}, {'screen_name': 'waikato', 'name': 'University of Waikato', 'id': 16880920, 'id_str': '16880920', 'indices': [121, 129]}]",[],en,recent,3446352917,3446352917,Divya Jindal Snape,DivyaSnape,"Scotland, United Kingdom","Professor & Director, TCELT Research Centre, University of Dundee; educational and life transitions, inclusion, creativity, voice, health education comics",https://t.co/m7NoThcnNm,"[{'url': 'https://t.co/m7NoThcnNm', 'expanded_url': 'http://www.dundee.ac.uk/esw/staff/profile/divya-jindal-snape', 'display_url': 'dundee.ac.uk/esw/staff/prof…', 'indices': [0, 23]}]",[],False,661,347,8,Wed Aug 26 11:16:49 +0000 2015,4577,,,False,False,3543,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1205240152215437312/RM5pbmUF_normal.jpg,https://pbs.twimg.com/profile_images/1205240152215437312/RM5pbmUF_normal.jpg,https://pbs.twimg.com/profile_banners/3446352917/1579216122,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Sat Jan 25 13:04:27 +0000 2020,1.2210562366171095e+18,1221056236617109504,Overall moderation by @lisigordon Looking forward to the event @Jenny_Symonds @TPhenwan @mlfang @GroMarte @waikato @dundeeuni @UoD_ESW @SixsmithJudith @j_glazzard,False,"[0, 162]",[],[],"[{'screen_name': 'lisigordon', 'name': 'Lisi Gordon', 'id': 59886139, 'id_str': '59886139', 'indices': [22, 33]}, {'screen_name': 'Jenny_Symonds', 'name': 'Dr Jennifer Symonds', 'id': 765864283162996736, 'id_str': '765864283162996736', 'indices': [63, 77]}, {'screen_name': 'TPhenwan', 'name': 'Tharin Phenwan, MD, AFAMEE', 'id': 1032170057147637760, 'id_str': '1032170057147637760', 'indices': [78, 87]}, {'screen_name': 'mlfang', 'name': 'Dr. Mei Lan Fang', 'id': 53508317, 'id_str': '53508317', 'indices': [88, 95]}, {'screen_name': 'GroMarte', 'name': 'Gro Marte Strand', 'id': 1362167413, 'id_str': '1362167413', 'indices': [96, 105]}, {'screen_name': 'waikato', 'name': 'University of Waikato', 'id': 16880920, 'id_str': '16880920', 'indices': [106, 114]}, {'screen_name': 'dundeeuni', 'name': 'University of Dundee', 'id': 34934712, 'id_str': '34934712', 'indices': [115, 125]}, {'screen_name': 'UoD_ESW', 'name': 'ESW Univ of Dundee', 'id': 918042557069873152, 'id_str': '918042557069873152', 'indices': [126, 134]}, {'screen_name': 'SixsmithJudith', 'name': 'Judith Sixsmith', 'id': 2403456473, 'id_str': '2403456473', 'indices': [135, 150]}, {'screen_name': 'j_glazzard', 'name': 'Prof Jonathan Glazzard', 'id': 1525467132, 'id_str': '1525467132', 'indices': [151, 162]}]",[],en,recent,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1.2210562354511667e+18,1221056235451166721,1.215432226399236e+18,1215432226399236096,IntrTcelt,1.215432226399236e+18,1215432226399236096,Excellence in International Transitions Research,IntrTcelt,,"International Network of Transitions Researchers (INTR); collaborating for excellence in transitions research, policy and practice",https://t.co/SCCnsmqTNR,[],False,65.0,60.0,0.0,Fri Jan 10 00:37:02 +0000 2020,23.0,,,False,False,68.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1215955685738979328/BPOGqhYq_normal.jpg,https://pbs.twimg.com/profile_images/1215955685738979328/BPOGqhYq_normal.jpg,https://pbs.twimg.com/profile_banners/1215432226399236096/1578866524,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,False,1.0,3.0,False,False,en,,,,,,,,,,,,"[{'url': 'https://t.co/SCCnsmqTNR', 'expanded_url': 'https://www.dundee.ac.uk/tcelt/transitionsresearchers/', 'display_url': 'dundee.ac.uk/tcelt/transiti…', 'indices': [0, 23]}]",,,
18,Sat Jan 25 14:00:33 +0000 2020,1221070353902047232,1221070353902047232,RT @IntrTcelt: Our fifth speaker @TPhenwan a medical doctor from Thailand. He is an assistant professor at Walailak University School of Me…,False,"[0, 140]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'IntrTcelt', 'name': 'Excellence in International Transitions Research', 'id': 1215432226399236096, 'id_str': '1215432226399236096', 'indices': [3, 13]}, {'screen_name': 'TPhenwan', 'name': 'Tharin Phenwan, MD, AFAMEE', 'id': 1032170057147637760, 'id_str': '1032170057147637760', 'indices': [33, 42]}]",[],en,recent,3446352917,3446352917,Divya Jindal Snape,DivyaSnape,"Scotland, United Kingdom","Professor & Director, TCELT Research Centre, University of Dundee; educational and life transitions, inclusion, creativity, voice, health education comics",https://t.co/m7NoThcnNm,"[{'url': 'https://t.co/m7NoThcnNm', 'expanded_url': 'http://www.dundee.ac.uk/esw/staff/profile/divya-jindal-snape', 'display_url': 'dundee.ac.uk/esw/staff/prof…', 'indices': [0, 23]}]",[],False,661,347,8,Wed Aug 26 11:16:49 +0000 2015,4577,,,False,False,3543,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1205240152215437312/RM5pbmUF_normal.jpg,https://pbs.twimg.com/profile_images/1205240152215437312/RM5pbmUF_normal.jpg,https://pbs.twimg.com/profile_banners/3446352917/1579216122,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Sat Jan 25 13:31:52 +0000 2020,1.2210631357187564e+18,1221063135718756354,Our fifth speaker @TPhenwan a medical doctor from Thailand. He is an assistant professor at Walailak University School of Medicine and has been actively involved in teaching undergraduate medical students and postgraduate doctors until he came to study his PhD @dundeeuni @UoDNHS,False,"[0, 279]",[],[],"[{'screen_name': 'TPhenwan', 'name': 'Tharin Phenwan, MD, AFAMEE', 'id': 1032170057147637760, 'id_str': '1032170057147637760', 'indices': [18, 27]}, {'screen_name': 'dundeeuni', 'name': 'University of Dundee', 'id': 34934712, 'id_str': '34934712', 'indices': [261, 271]}, {'screen_name': 'UoDNHS', 'name': 'The School of Nursing and Health Sciences', 'id': 49287129, 'id_str': '49287129', 'indices': [272, 279]}]",[],en,recent,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,1.215432226399236e+18,1215432226399236096,Excellence in International Transitions Research,IntrTcelt,,"International Network of Transitions Researchers (INTR); collaborating for excellence in transitions research, policy and practice",https://t.co/SCCnsmqTNR,[],False,65.0,60.0,0.0,Fri Jan 10 00:37:02 +0000 2020,23.0,,,False,False,68.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1215955685738979328/BPOGqhYq_normal.jpg,https://pbs.twimg.com/profile_images/1215955685738979328/BPOGqhYq_normal.jpg,https://pbs.twimg.com/profile_banners/1215432226399236096/1578866524,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,False,1.0,3.0,False,False,en,,,,,,,,,,,,"[{'url': 'https://t.co/SCCnsmqTNR', 'expanded_url': 'https://www.dundee.ac.uk/tcelt/transitionsresearchers/', 'display_url': 'dundee.ac.uk/tcelt/transiti…', 'indices': [0, 23]}]",,,
21,Sat Jan 25 13:28:34 +0000 2020,1221062306169335808,1221062306169335808,@dundeeuni Brilliant tips. Delighted to see the @UoDCareers Law Fair employer goodies being put to great use. Well done Rebecca.,False,"[11, 128]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2210551749591613e+18,1221055174959161345,34934712.0,34934712,dundeeuni,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'dundeeuni', 'name': 'University of Dundee', 'id': 34934712, 'id_str': '34934712', 'indices': [0, 10]}, {'screen_name': 'UoDCareers', 'name': 'Careers, UoD', 'id': 986410657, 'id_str': '986410657', 'indices': [48, 59]}]",[],en,recent,986410657,986410657,"Careers, UoD",UoDCareers,"Dundee, Scotland",Careers Service at the University of Dundee,http://t.co/0WHF0EUY,"[{'url': 'http://t.co/0WHF0EUY', 'expanded_url': 'http://www.dundee.ac.uk/careers', 'display_url': 'dundee.ac.uk/careers', 'indices': [0, 20]}]",[],False,1372,724,32,Mon Dec 03 10:59:30 +0000 2012,505,,,False,False,4358,,False,False,False,FFFFFF,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/816689187239952384/FMUrZL7y_normal.jpg,https://pbs.twimg.com/profile_images/816689187239952384/FMUrZL7y_normal.jpg,https://pbs.twimg.com/profile_banners/986410657/1568993000,4365E2,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Fri Jan 24 22:25:10 +0000 2020,1220834958668967938,1220834958668967938,"Head is buzzing after a full day at @dundeeuni - considering the differences between a belief, value and a principle within leadership.  Can they actually be simply defined?  At what point do these become advantageous or a hindrance?  Are they just observational behaviours?🤔",False,"[0, 275]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'dundeeuni', 'name': 'University of Dundee', 'id': 34934712, 'id_str': '34934712', 'indices': [36, 46]}]",[],en,recent,2317855465,2317855465,Stephen Mitchell,Ste_A_Mitchell,"London, England",Deputy Head Teacher at @JBPrimary.  Examiner @LAMDAdrama.  Managing Principal @Stagecoach_GBR.  Distance learning student @DundeeUni.,,,[],False,266,619,8,Wed Jan 29 21:52:54 +0000 2014,632,,,False,False,974,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1166114004525309953/KwZ4oRL8_normal.jpg,https://pbs.twimg.com/profile_images/1166114004525309953/KwZ4oRL8_normal.jpg,https://pbs.twimg.com/profile_banners/2317855465/1565880005,0084B4,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Fri Jan 24 20:25:51 +0000 2020,1220804929146802176,1220804929146802176,@dundeeuni Woo boo fingers and toes crossed - go team Dundee #UniversityChallenge @dundeeuni,False,"[11, 92]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2203757190223995e+18,1220375719022399496,34934712.0,34934712,dundeeuni,,,,,False,0,0,False,False,en,"[{'text': 'UniversityChallenge', 'indices': [61, 81]}]",[],"[{'screen_name': 'dundeeuni', 'name': 'University of Dundee', 'id': 34934712, 'id_str': '34934712', 'indices': [0, 10]}, {'screen_name': 'dundeeuni', 'name': 'University of Dundee', 'id': 34934712, 'id_str': '34934712', 'indices': [82, 92]}]",[],en,recent,152219250,152219250,Prof Niamh Nic Daeid,ProfNNicDaeid,"LRCFS, University of Dundee",Director Leverhulme Research Centre for Forensic Science @LRCFS,,,[],False,1638,330,27,Sat Jun 05 11:32:29 +0000 2010,28,,,False,False,1529,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/419599287782088705/SHem8rhj_normal.jpeg,https://pbs.twimg.com/profile_images/419599287782088705/SHem8rhj_normal.jpeg,,4A913C,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Fri Jan 24 20:24:23 +0000 2020,1220804562841493505,1220804562841493505,@erica_hensens @BBCiPlayer @qikipedia @lrcfs @dundeeuni Thanks Erica - bit worried about the giggles though 😬😀😂,False,"[56, 111]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220800829336277e+18,1220800829336276993,3427642541.0,3427642541,erica_hensens,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'erica_hensens', 'name': 'Erica Russell Hensens', 'id': 3427642541, 'id_str': '3427642541', 'indices': [0, 14]}, {'screen_name': 'BBCiPlayer', 'name': 'BBC iPlayer', 'id': 17793580, 'id_str': '17793580', 'indices': [15, 26]}, {'screen_name': 'qikipedia', 'name': 'Quite Interesting', 'id': 22151193, 'id_str': '22151193', 'indices': [27, 37]}, {'screen_name': 'lrcfs', 'name': 'Leverhulme Research Centre for Forensic Science', 'id': 727448924588544000, 'id_str': '727448924588544000', 'indices': [38, 44]}, {'screen_name': 'dundeeuni', 'name': 'University of Dundee', 'id': 34934712, 'id_str': '34934712', 'indices': [45, 55]}]",[],en,recent,152219250,152219250,Prof Niamh Nic Daeid,ProfNNicDaeid,"LRCFS, University of Dundee",Director Leverhulme Research Centre for Forensic Science @LRCFS,,,[],False,1638,330,27,Sat Jun 05 11:32:29 +0000 2010,28,,,False,False,1529,,False,False,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/419599287782088705/SHem8rhj_normal.jpeg,https://pbs.twimg.com/profile_images/419599287782088705/SHem8rhj_normal.jpeg,,4A913C,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
