,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates
0,Sat Jan 25 14:59:37 +0000 2020,1221085220306329607,1221085220306329607,@MayorMcDiF @coschoolofmines Indeed! 👍,False,"[29, 38]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2209870421103002e+18,1220987042110300161,220071122.0,220071122,MayorMcDiF,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MayorMcDiF', 'name': 'Don D.', 'id': 220071122, 'id_str': '220071122', 'indices': [0, 11]}, {'screen_name': 'coschoolofmines', 'name': 'Colorado School of Mines', 'id': 28147271, 'id_str': '28147271', 'indices': [12, 28]}]",[],en,recent,239638504,239638504,University Icons,universityicons,United States,Offering fine art photographs of American university architecture. Promoting beloved #college campus architecture every day at https://t.co/crQdK4RcSd #alumnipride,https://t.co/crQdK4RcSd,"[{'url': 'https://t.co/crQdK4RcSd', 'expanded_url': 'http://universityicons.com', 'display_url': 'universityicons.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/crQdK4RcSd', 'expanded_url': 'http://universityicons.com', 'display_url': 'universityicons.com', 'indices': [127, 150]}]",False,1251,1643,45,Tue Jan 18 02:42:25 +0000 2011,4460,,,False,False,7053,,False,False,False,454545,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1219510983/square_university_icons_image_normal.gif,https://pbs.twimg.com/profile_images/1219510983/square_university_icons_image_normal.gif,https://pbs.twimg.com/profile_banners/239638504/1401306372,0084B4,C0DEED,C0C3C4,0A000A,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Thu Jan 23 19:06:55 +0000 2020,1220422676503760896,1220422676503760896,@williamstome @coschoolofmines @CSatMines @MIRRORLab Intriguing! This is why I love HRI. The lines between the field of studies are so blurred in it. One of the research questions could be to find out the expectations of humans while collaborating with robot systems. Looking forward to some interesting finds :),False,"[53, 312]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220366481776468e+18,1220366481776467968,41856408.0,41856408,williamstome,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'williamstome', 'name': 'Tom Williams', 'id': 41856408, 'id_str': '41856408', 'indices': [0, 13]}, {'screen_name': 'coschoolofmines', 'name': 'Colorado School of Mines', 'id': 28147271, 'id_str': '28147271', 'indices': [14, 30]}, {'screen_name': 'CSatMines', 'name': 'CS@Mines', 'id': 872497500506267650, 'id_str': '872497500506267650', 'indices': [31, 41]}, {'screen_name': 'MIRRORLab', 'name': 'MIRRORLab', 'id': 899648211874271232, 'id_str': '899648211874271232', 'indices': [42, 52]}]",[],en,recent,100006292,100006292,Chinmaya,Chinmaya_Mishra,,"person with numerous interests. An aspiring AI scientist (WIP).
Can we have an actual ""Jarvis""(Iron Man) or ""Sonny""(I,Robot)?",https://t.co/bw1oB0wSgt,"[{'url': 'https://t.co/bw1oB0wSgt', 'expanded_url': 'https://www.researchgate.net/profile/Chinmaya_Mishra5', 'display_url': 'researchgate.net/profile/Chinma…', 'indices': [0, 23]}]",[],False,2183,1756,46,Mon Dec 28 17:49:08 +0000 2009,182,,,False,False,4044,,False,False,False,FFF9BF,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,False,http://pbs.twimg.com/profile_images/378800000844227235/7583bec81cc999a59d58342e16d41d94_normal.jpeg,https://pbs.twimg.com/profile_images/378800000844227235/7583bec81cc999a59d58342e16d41d94_normal.jpeg,https://pbs.twimg.com/profile_banners/100006292/1421466508,902D01,9B4902,FAA018,333333,True,True,False,False,False,False,False,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Thu Jan 23 17:40:33 +0000 2020,1220400945349062656,1220400945349062656,"@ucowr Eligible institutions invited to apply include: 
@adamsstate
@ColoradoMesaU
@WaterCenterCMU
@coschoolofmines
@msudenver
@CUDenver
@CUSystem
@UCCS
@CUBoulder
@CSUPueblo
@ColoradoStateU
@CSUGlobal
@FLCDurango
@WesternColoU",False,"[7, 227]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2203908753454408e+18,1220390875345440775,8.445987416089068e+17,844598741608906752,COWaterCenter,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'ucowr', 'name': 'UCOWR', 'id': 3248200117, 'id_str': '3248200117', 'indices': [0, 6]}, {'screen_name': 'adamsstate', 'name': 'Adams State', 'id': 18636001, 'id_str': '18636001', 'indices': [56, 67]}, {'screen_name': 'ColoradoMesaU', 'name': 'Colorado Mesa University', 'id': 288467593, 'id_str': '288467593', 'indices': [68, 82]}, {'screen_name': 'WaterCenterCMU', 'name': 'Water Center at CMU', 'id': 442105906, 'id_str': '442105906', 'indices': [83, 98]}, {'screen_name': 'coschoolofmines', 'name': 'Colorado School of Mines', 'id': 28147271, 'id_str': '28147271', 'indices': [99, 115]}, {'screen_name': 'msudenver', 'name': 'MSU Denver', 'id': 71592321, 'id_str': '71592321', 'indices': [116, 126]}, {'screen_name': 'CUDenver', 'name': 'CU Denver', 'id': 15957612, 'id_str': '15957612', 'indices': [127, 136]}, {'screen_name': 'CUSystem', 'name': 'Univ. of Colorado', 'id': 22158430, 'id_str': '22158430', 'indices': [137, 146]}, {'screen_name': 'UCCS', 'name': 'UCCS', 'id': 15461608, 'id_str': '15461608', 'indices': [147, 152]}, {'screen_name': 'CUBoulder', 'name': 'CU Boulder', 'id': 741150194, 'id_str': '741150194', 'indices': [153, 163]}, {'screen_name': 'CSUPueblo', 'name': 'CSU-Pueblo', 'id': 25160311, 'id_str': '25160311', 'indices': [164, 174]}, {'screen_name': 'ColoradoStateU', 'name': 'Colorado State Univ', 'id': 27098495, 'id_str': '27098495', 'indices': [175, 190]}, {'screen_name': 'CSUGlobal', 'name': 'CSU Global', 'id': 17496334, 'id_str': '17496334', 'indices': [191, 201]}, {'screen_name': 'FLCDurango', 'name': 'Fort Lewis College', 'id': 312109418, 'id_str': '312109418', 'indices': [202, 213]}, {'screen_name': 'WesternColoU', 'name': 'Western Colorado University', 'id': 29513379, 'id_str': '29513379', 'indices': [214, 227]}]",[],en,recent,844598741608906752,844598741608906752,Colorado Water Center,COWaterCenter,"Fort Collins, CO","Catalyzing excellence in water research, teaching, and engagement by fostering interdisciplinary collaboration and creative scholarship. 💧🌎🌱",https://t.co/jNt7KRTkZf,"[{'url': 'https://t.co/jNt7KRTkZf', 'expanded_url': 'http://watercenter.colostate.edu/', 'display_url': 'watercenter.colostate.edu', 'indices': [0, 23]}]",[],False,539,442,15,Wed Mar 22 17:16:46 +0000 2017,354,,,False,False,986,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1181648521537163264/B4Y-PYrY_normal.png,https://pbs.twimg.com/profile_images/1181648521537163264/B4Y-PYrY_normal.png,https://pbs.twimg.com/profile_banners/844598741608906752/1576625326,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Thu Jan 23 17:11:02 +0000 2020,1220393517177962496,1220393517177962496,"@sd_marlow @coschoolofmines @CSatMines @MIRRORLab Building rapport, yes! Obfuscation of capabilities? Something we in HRI explicitly try to avoid. Also if you're unfamiliar with our work we're explicitly anti-chatbot :)",False,"[50, 219]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2203878484965663e+18,1220387848496566275,41087685.0,41087685,sd_marlow,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'sd_marlow', 'name': 'Steven Marlow 🤖', 'id': 41087685, 'id_str': '41087685', 'indices': [0, 10]}, {'screen_name': 'coschoolofmines', 'name': 'Colorado School of Mines', 'id': 28147271, 'id_str': '28147271', 'indices': [11, 27]}, {'screen_name': 'CSatMines', 'name': 'CS@Mines', 'id': 872497500506267650, 'id_str': '872497500506267650', 'indices': [28, 38]}, {'screen_name': 'MIRRORLab', 'name': 'MIRRORLab', 'id': 899648211874271232, 'id_str': '899648211874271232', 'indices': [39, 49]}]",[],en,recent,41856408,41856408,Tom Williams,williamstome,"Denver, CO","Artificial Intelligence and Human-Robot Interaction researcher. 
Director of the @MIRRORLab at @COSchoolofMines. Opinions my own.",https://t.co/8W17jcoKqj,"[{'url': 'https://t.co/8W17jcoKqj', 'expanded_url': 'http://inside.mines.edu/~twilliams', 'display_url': 'inside.mines.edu/~twilliams', 'indices': [0, 23]}]",[],False,551,582,18,Fri May 22 17:16:19 +0000 2009,22971,,,True,False,2940,,False,False,False,59BEE4,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1172358243630243841/J0lGHSLa_normal.jpg,https://pbs.twimg.com/profile_images/1172358243630243841/J0lGHSLa_normal.jpg,https://pbs.twimg.com/profile_banners/41856408/1468890816,4BB7DF,4BB7DF,191F22,8FCAE0,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Thu Jan 23 15:23:37 +0000 2020,1220366481776467968,1220366481776467968,@coschoolofmines @CSatMines @MIRRORLab What we're looking into is in fact whether a robot should ever ask for advice *that it doesn't need*! Intrigued? Read on :),False,"[39, 162]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2203611564743516e+18,1220361156474351619,28147271.0,28147271,coschoolofmines,,,,,False,0,6,False,False,en,[],[],"[{'screen_name': 'coschoolofmines', 'name': 'Colorado School of Mines', 'id': 28147271, 'id_str': '28147271', 'indices': [0, 16]}, {'screen_name': 'CSatMines', 'name': 'CS@Mines', 'id': 872497500506267650, 'id_str': '872497500506267650', 'indices': [17, 27]}, {'screen_name': 'MIRRORLab', 'name': 'MIRRORLab', 'id': 899648211874271232, 'id_str': '899648211874271232', 'indices': [28, 38]}]",[],en,recent,41856408,41856408,Tom Williams,williamstome,"Denver, CO","Artificial Intelligence and Human-Robot Interaction researcher. 
Director of the @MIRRORLab at @COSchoolofMines. Opinions my own.",https://t.co/8W17jcoKqj,"[{'url': 'https://t.co/8W17jcoKqj', 'expanded_url': 'http://inside.mines.edu/~twilliams', 'display_url': 'inside.mines.edu/~twilliams', 'indices': [0, 23]}]",[],False,551,582,18,Fri May 22 17:16:19 +0000 2009,22971,,,True,False,2940,,False,False,False,59BEE4,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1172358243630243841/J0lGHSLa_normal.jpg,https://pbs.twimg.com/profile_images/1172358243630243841/J0lGHSLa_normal.jpg,https://pbs.twimg.com/profile_banners/41856408/1468890816,4BB7DF,4BB7DF,191F22,8FCAE0,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Tue Jan 21 01:58:36 +0000 2020,1219439116921655296,1219439116921655296,RT @KatieJWinkle: Gave a fun talk on ethically designing persuasive robots @coschoolofmines last week. Big thanks to @williamstome &amp; @MIRRO…,False,"[0, 144]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'KatieJWinkle', 'name': 'Katie Winkle', 'id': 852436143845101568, 'id_str': '852436143845101568', 'indices': [3, 16]}, {'screen_name': 'coschoolofmines', 'name': 'Colorado School of Mines', 'id': 28147271, 'id_str': '28147271', 'indices': [75, 91]}, {'screen_name': 'williamstome', 'name': 'Tom Williams', 'id': 41856408, 'id_str': '41856408', 'indices': [117, 130]}]",[],en,recent,899648211874271232,899648211874271232,MIRRORLab,MIRRORLab,"Golden, CO",The Colorado School of Mines InteRactive RObotics Resarch (MIRROR) Lab performs cutting edge AI+HRI+AR research. Visit https://t.co/vVs3tTdpAl to learn more.,https://t.co/vVs3tTdpAl,"[{'url': 'https://t.co/vVs3tTdpAl', 'expanded_url': 'http://mirrorlab.mines.edu', 'display_url': 'mirrorlab.mines.edu', 'indices': [0, 23]}]","[{'url': 'https://t.co/vVs3tTdpAl', 'expanded_url': 'http://mirrorlab.mines.edu', 'display_url': 'mirrorlab.mines.edu', 'indices': [119, 142]}]",False,112,43,6,Mon Aug 21 15:03:43 +0000 2017,58,,,False,False,88,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/899649920042270720/8pCPR-8W_normal.jpg,https://pbs.twimg.com/profile_images/899649920042270720/8pCPR-8W_normal.jpg,https://pbs.twimg.com/profile_banners/899648211874271232/1503328349,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,Tue Jan 21 01:00:15 +0000 2020,1.219424434865541e+18,1219424434865541121,"Gave a fun talk on ethically designing persuasive robots @coschoolofmines last week. Big thanks to @williamstome &amp; @MIRRORLab for hosting - an excellent week of exciting research discussions, sightseeing &amp; sampling the excellent local beer scene 🤓🤖🍻now, to the mountains!",False,"[0, 279]",[],[],"[{'screen_name': 'coschoolofmines', 'name': 'Colorado School of Mines', 'id': 28147271, 'id_str': '28147271', 'indices': [57, 73]}, {'screen_name': 'williamstome', 'name': 'Tom Williams', 'id': 41856408, 'id_str': '41856408', 'indices': [99, 112]}, {'screen_name': 'MIRRORLab', 'name': 'MIRRORLab', 'id': 899648211874271232, 'id_str': '899648211874271232', 'indices': [119, 129]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,8.524361438451016e+17,852436143845101568,Katie Winkle,KatieJWinkle,"Bristol, England",Using [humans / robots] to make better [robots / humans] @ECHOS_BRL @BristolRobotLab 🤖,,[],False,421.0,385.0,6.0,Thu Apr 13 08:19:49 +0000 2017,616.0,,,True,False,283.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1179321774833569797/MiREGf3i_normal.jpg,https://pbs.twimg.com/profile_images/1179321774833569797/MiREGf3i_normal.jpg,https://pbs.twimg.com/profile_banners/852436143845101568/1517841533,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,1.0,23.0,False,False,en,,,,,,,,,,
