,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang
2,Sat Jan 25 12:48:39 +0000 2020,1221052259984904195,1221052259984904195,@MyanmarElephant @ERC_Research @UniTurku I was in the same boat three months ago while writing my second ERC. I promised each of my three boys buying whichever huge lego set they want without any price limit.,False,"[41, 208]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2209590324937236e+18,1220959032493723653,2205273962.0,2205273962,MyanmarElephant,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'MyanmarElephant', 'name': 'Myanmar Elephants', 'id': 2205273962, 'id_str': '2205273962', 'indices': [0, 16]}, {'screen_name': 'ERC_Research', 'name': 'ERC Europe', 'id': 467551928, 'id_str': '467551928', 'indices': [17, 30]}, {'screen_name': 'UniTurku', 'name': 'University of Turku', 'id': 187880099, 'id_str': '187880099', 'indices': [31, 40]}]",[],en,recent,4214237841,4214237841,Elif Nur Firat-Karalar,CytoLabKoc,"California, Turkey","scientist studying centrosomes, cilia and centriolar satellites; assistant prof @kocuniversity; alumni @ucberkeley @stanford; mom of three boys; amateur baker",https://t.co/cJJAkyuTmk,[],False,985,738,11,Wed Nov 18 01:32:27 +0000 2015,2642,,,False,False,760,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1092459603336536065/ZV-8Uu8P_normal.jpg,https://pbs.twimg.com/profile_images/1092459603336536065/ZV-8Uu8P_normal.jpg,https://pbs.twimg.com/profile_banners/4214237841/1448904148,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/cJJAkyuTmk', 'expanded_url': 'https://mysite.ku.edu.tr/ekaralar/', 'display_url': 'mysite.ku.edu.tr/ekaralar/', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sat Jan 25 11:09:41 +0000 2020,1221027355445153794,1221027355445153794,@MarjaanaSuorsa @UniTurku @sari_puustinen @JukkaKayhko SDGs are part of our Applied Photosynthesis course @UniTurku . Our students are aware of them.,False,"[55, 149]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2206575319173407e+18,1220657531917340672,3644607027.0,3644607027,MarjaanaSuorsa,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'MarjaanaSuorsa', 'name': 'Marjaana Suorsa', 'id': 3644607027, 'id_str': '3644607027', 'indices': [0, 15]}, {'screen_name': 'UniTurku', 'name': 'University of Turku', 'id': 187880099, 'id_str': '187880099', 'indices': [16, 25]}, {'screen_name': 'sari_puustinen', 'name': 'sari puustinen', 'id': 2904970780, 'id_str': '2904970780', 'indices': [26, 41]}, {'screen_name': 'JukkaKayhko', 'name': 'Jukka Käyhkö', 'id': 2899170917, 'id_str': '2899170917', 'indices': [42, 54]}, {'screen_name': 'UniTurku', 'name': 'University of Turku', 'id': 187880099, 'id_str': '187880099', 'indices': [106, 115]}]",[],en,recent,721299190316457984,721299190316457984,Yagut Allahverdiyeva,yagut_rinne,Finland,"Associate Professor @UniTurku, works on #photosynthesis, interested in #bioeconomy #sustainability #solarchemicals #solarfuels",https://t.co/bnD1FZOQnK,[],False,201,224,2,Sat Apr 16 11:28:22 +0000 2016,590,,,True,False,379,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/966069270382891009/dtj3_b9V_normal.jpg,https://pbs.twimg.com/profile_images/966069270382891009/dtj3_b9V_normal.jpg,https://pbs.twimg.com/profile_banners/721299190316457984/1566541218,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/bnD1FZOQnK', 'expanded_url': 'https://www.utu.fi/en/people/yagut-allahverdiyeva-rinne', 'display_url': 'utu.fi/en/people/yagu…', 'indices': [0, 23]}]",8fe2e9b7b1ed6389,https://api.twitter.com/1.1/geo/id/8fe2e9b7b1ed6389.json,city,Espoo,"Espoo, Suomi",FI,Finland,[],Polygon,"[[[24.499764, 60.00307], [24.850506, 60.00307], [24.850506, 60.363616], [24.499764, 60.363616]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Sat Jan 25 10:13:41 +0000 2020,1221013260637437953,1221013260637437953,"@joeklein @teliafinland @ElisaOyj @UniTurku @UniTurku (Student Village Network) IPv6 is possible, but not enabled due to network devices being too old so they lack some IPv6 specific security functionality as I was told by network admins.

Please enable it as soon as possible.",False,"[44, 277]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2210127702688932e+18,1221012770268893184,1.049648571891499e+18,1049648571891499010,mantysaaris,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'joeklein', 'name': 'Joe Klein - Lo', 'id': 14945996, 'id_str': '14945996', 'indices': [0, 9]}, {'screen_name': 'teliafinland', 'name': 'Telia Finland', 'id': 567128267, 'id_str': '567128267', 'indices': [10, 23]}, {'screen_name': 'ElisaOyj', 'name': 'Elisa', 'id': 873717410, 'id_str': '873717410', 'indices': [24, 33]}, {'screen_name': 'UniTurku', 'name': 'University of Turku', 'id': 187880099, 'id_str': '187880099', 'indices': [34, 43]}, {'screen_name': 'UniTurku', 'name': 'University of Turku', 'id': 187880099, 'id_str': '187880099', 'indices': [44, 53]}]",[],en,recent,1049648571891499010,1049648571891499010,Skyler Mäntysaari,mantysaaris,"Turku, Finland",Hobbyist developer and I.T-student at Turku University of Applied Sciences.,https://t.co/CTvFrBBQKH,[],False,19,102,0,Tue Oct 09 13:11:35 +0000 2018,1567,,,False,False,315,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1049651637852270594/1_F2T6cU_normal.jpg,https://pbs.twimg.com/profile_images/1049651637852270594/1_F2T6cU_normal.jpg,https://pbs.twimg.com/profile_banners/1049648571891499010/1539091481,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/CTvFrBBQKH', 'expanded_url': 'https://samip.fi', 'display_url': 'samip.fi', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Sat Jan 25 10:11:44 +0000 2020,1221012770268893184,1221012770268893184,"@joeklein @teliafinland - Cable Broadband - IPv4 + /56 via 6rd
@ElisaOyj  (cellular)  dual-stack; IPv4 is behind CGN.
@ElisaOyj  (Business) IPv4 only, IPv6 not available.
@ElisaOyj  (Residential, Fiber) IPv4 only.
@UniTurku (Student Village Network) IPv4 only;

To be continued 1/2",False,"[10, 281]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207339199072707e+18,1220733919907270656,14945996.0,14945996,joeklein,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'joeklein', 'name': 'Joe Klein - Lo', 'id': 14945996, 'id_str': '14945996', 'indices': [0, 9]}, {'screen_name': 'teliafinland', 'name': 'Telia Finland', 'id': 567128267, 'id_str': '567128267', 'indices': [10, 23]}, {'screen_name': 'ElisaOyj', 'name': 'Elisa', 'id': 873717410, 'id_str': '873717410', 'indices': [63, 72]}, {'screen_name': 'ElisaOyj', 'name': 'Elisa', 'id': 873717410, 'id_str': '873717410', 'indices': [118, 127]}, {'screen_name': 'ElisaOyj', 'name': 'Elisa', 'id': 873717410, 'id_str': '873717410', 'indices': [171, 180]}, {'screen_name': 'UniTurku', 'name': 'University of Turku', 'id': 187880099, 'id_str': '187880099', 'indices': [214, 223]}]",[],en,recent,1049648571891499010,1049648571891499010,Skyler Mäntysaari,mantysaaris,"Turku, Finland",Hobbyist developer and I.T-student at Turku University of Applied Sciences.,https://t.co/CTvFrBBQKH,[],False,19,102,0,Tue Oct 09 13:11:35 +0000 2018,1567,,,False,False,315,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1049651637852270594/1_F2T6cU_normal.jpg,https://pbs.twimg.com/profile_images/1049651637852270594/1_F2T6cU_normal.jpg,https://pbs.twimg.com/profile_banners/1049648571891499010/1539091481,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/CTvFrBBQKH', 'expanded_url': 'https://samip.fi', 'display_url': 'samip.fi', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Fri Jan 24 13:57:45 +0000 2020,1220707262374780928,1220707262374780928,"@NiinaKayhko @UniTurku @Tanzania_RA We pleased you to come to @sokoineuniversity Morogoro, Tz. We are curious to learn geonode too.",False,"[36, 131]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.220394426981286e+18,1220394426981285888,2499701880.0,2499701880,NiinaKayhko,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'NiinaKayhko', 'name': 'Niina Käyhkö', 'id': 2499701880, 'id_str': '2499701880', 'indices': [0, 12]}, {'screen_name': 'UniTurku', 'name': 'University of Turku', 'id': 187880099, 'id_str': '187880099', 'indices': [13, 22]}, {'screen_name': 'Tanzania_RA', 'name': 'Tanzania Resilience Academy', 'id': 1098049245645553664, 'id_str': '1098049245645553664', 'indices': [23, 35]}]",[],en,recent,1064528315304820736,1064528315304820736,Frankie,Sahilkidd,Dar es salaam,"Data Science, GIS,
 | Professional Cloud Engineer
#googlecloud #arduino #youthmapper #heretecnologies #kubernetes #Alc4.0 #Hadoop #MongoDB #arcGIS",,[],False,42,402,0,Mon Nov 19 14:38:23 +0000 2018,438,,,False,False,769,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1187438543322435585/p3XwgHyk_normal.jpg,https://pbs.twimg.com/profile_images/1187438543322435585/p3XwgHyk_normal.jpg,https://pbs.twimg.com/profile_banners/1064528315304820736/1577347781,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Tue Jan 21 10:01:17 +0000 2020,1219560589686661121,1219560589686661121,"RT @ArtoPulliainen: The lab welcomes our new member post doctoral researcher Rita Azevedo, PhD, from Portugal. Rita works on our systems-le…",False,"[0, 140]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'ArtoPulliainen', 'name': 'Arto Pulliainen', 'id': 3162963208, 'id_str': '3162963208', 'indices': [3, 18]}]",[],en,recent,1003943087368998917,1003943087368998917,MediCity Research Laboratory,MedicityL,"University of Turku, Faculty of Medicine",Research laboratory at University of Turku. We produce high quality research in biomedicine and translational medicine.  #medicityturku #utulabs,https://t.co/KY9WYbYmRS,[],False,286,553,2,Tue Jun 05 10:14:19 +0000 2018,501,,,False,False,341,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1141601139688968192/RKW_iJaq_normal.png,https://pbs.twimg.com/profile_images/1141601139688968192/RKW_iJaq_normal.png,https://pbs.twimg.com/profile_banners/1003943087368998917/1528208829,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/KY9WYbYmRS', 'expanded_url': 'https://www.utu.fi/en/university/faculty-of-medicine/units/medicity', 'display_url': 'utu.fi/en/university/…', 'indices': [0, 23]}]",,,,,,,,,,,Fri Jan 17 13:43:27 +0000 2020,1.2181669495716372e+18,1218166949571637249,"The lab welcomes our new member post doctoral researcher Rita Azevedo, PhD, from Portugal. Rita works on our systems-level infection biology projects with special emphasis on proteome-wide characterization of ADP-ribosylation-dependent cell signaling responses. 
@UniTurku @UPorto",False,"[0, 280]",[],[],"[{'screen_name': 'UniTurku', 'name': 'University of Turku', 'id': 187880099, 'id_str': '187880099', 'indices': [263, 272]}, {'screen_name': 'UPorto', 'name': 'Universidade Porto', 'id': 20667335, 'id_str': '20667335', 'indices': [273, 280]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,3162963208.0,3162963208,Arto Pulliainen,ArtoPulliainen,"University of Turku, Finland","Head of the Cellular microbiology-laboratory, University of Turku, Finland.",https://t.co/Fogm0mzZR4,"[{'url': 'https://t.co/Fogm0mzZR4', 'expanded_url': 'https://orcid.org/0000-0002-9361-8963', 'display_url': 'orcid.org/0000-0002-9361…', 'indices': [0, 23]}]",[],False,89.0,278.0,4.0,Mon Apr 13 08:18:11 +0000 2015,43.0,,,True,False,46.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,http://pbs.twimg.com/profile_images/650556105609732096/oQu7F3V9_normal.jpg,https://pbs.twimg.com/profile_images/650556105609732096/oQu7F3V9_normal.jpg,https://pbs.twimg.com/profile_banners/3162963208/1443940110,3B94D9,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,1.0,10.0,False,False,en
