,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.place,possibly_sensitive,retweeted_status.possibly_sensitive
21,Wed Jan 22 20:45:59 +0000 2020,1220085223016124416,1220085223016124416,@jake_fisher @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber @MediaAtIllinois @ucsantabarbara Thank you! And congratulations--I'd love to connect!,False,"[118, 170]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220075253352657e+18,1220075253352656897,28036928.0,28036928,jake_fisher,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'jake_fisher', 'name': 'Jacob Fisher', 'id': 28036928, 'id_str': '28036928', 'indices': [0, 12]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [13, 27]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [28, 41]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [42, 54]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [55, 68]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [69, 84]}, {'screen_name': 'MediaAtIllinois', 'name': 'Media at Illinois', 'id': 72873180, 'id_str': '72873180', 'indices': [85, 101]}, {'screen_name': 'ucsantabarbara', 'name': 'UC Santa Barbara', 'id': 18105473, 'id_str': '18105473', 'indices': [102, 117]}]",[],en,recent,25940532,25940532,Emily Van Duyn,emilyvanduyn,"Menlo Park, CA",Postdoctoral fellow @Stanford_Cyber / future @Illinois_Alma assistant professor / alum of @UTAustin / studying political communication & digital media,https://t.co/aTLfXfEPAw,[],False,1003,707,26,Mon Mar 23 03:00:52 +0000 2009,1513,,,False,False,1088,,False,False,False,F7ED5E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_images/709568219997057025/1a-P_BVA_normal.jpg,https://pbs.twimg.com/profile_banners/25940532/1567036766,D10725,FFFFFF,DCFAFA,080808,True,False,False,False,False,False,False,none,"[{'url': 'https://t.co/aTLfXfEPAw', 'expanded_url': 'http://www.emilyvanduyn.com', 'display_url': 'emilyvanduyn.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Wed Jan 22 20:06:22 +0000 2020,1220075253352656897,1220075253352656897,@emilyvanduyn @Illinois_Alma @IllinoisComm @UTexasMoody @EngagingNews @Stanford_Cyber Congratulations! I'll be joining the College of @MediaAtIllinois (Department of Advertising) in the fall (coming from @ucsantabarbara). Looking forward to meeting you!,False,"[86, 253]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2200444797232333e+18,1220044479723233280,25940532.0,25940532,emilyvanduyn,,,,,False,0,9,False,False,en,[],[],"[{'screen_name': 'emilyvanduyn', 'name': 'Emily Van Duyn', 'id': 25940532, 'id_str': '25940532', 'indices': [0, 13]}, {'screen_name': 'Illinois_Alma', 'name': 'University of Illinois', 'id': 18165866, 'id_str': '18165866', 'indices': [14, 28]}, {'screen_name': 'IllinoisComm', 'name': 'Communication @ Illinois', 'id': 373198965, 'id_str': '373198965', 'indices': [29, 42]}, {'screen_name': 'UTexasMoody', 'name': 'TEXAS Moody', 'id': 21015067, 'id_str': '21015067', 'indices': [43, 55]}, {'screen_name': 'EngagingNews', 'name': 'Center for Media Engagement', 'id': 1732894075, 'id_str': '1732894075', 'indices': [56, 69]}, {'screen_name': 'Stanford_Cyber', 'name': 'Cyber Policy Center', 'id': 3060238357, 'id_str': '3060238357', 'indices': [70, 85]}, {'screen_name': 'MediaAtIllinois', 'name': 'Media at Illinois', 'id': 72873180, 'id_str': '72873180', 'indices': [134, 150]}, {'screen_name': 'ucsantabarbara', 'name': 'UC Santa Barbara', 'id': 18105473, 'id_str': '18105473', 'indices': [204, 219]}]",[],en,recent,28036928,28036928,Jacob Fisher,jake_fisher,"Goleta, CA","Ph.D. Candidate @ucsantabarbara. Researcher @medianeuro. @NSF IGERT trainee in Network Science/Big Data. Interested in media, ADHD, and cognitive control.",https://t.co/ith4GjvFy1,[],False,701,709,9,Wed Apr 01 03:05:54 +0000 2009,7205,,,True,False,4144,,False,False,False,C0C1C1,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,http://pbs.twimg.com/profile_images/1111681578084663297/pqPUlETP_normal.png,https://pbs.twimg.com/profile_images/1111681578084663297/pqPUlETP_normal.png,https://pbs.twimg.com/profile_banners/28036928/1544756682,7991AD,FFFFFF,51627F,7A8997,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/ith4GjvFy1', 'expanded_url': 'https://jacobtfisher.com', 'display_url': 'jacobtfisher.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Tue Jan 21 23:27:28 +0000 2020,1219763472994406401,1219763472994406401,@cmmacmahon @ucsantabarbara This seems unacceptable for so many reasons. I’m so sorry that your campus isn’t providing the support it should!,False,"[28, 141]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2176136701479526e+18,1217613670147952640,7.7514036957073e+17,775140369570729985,cmmacmahon,,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'cmmacmahon', 'name': 'Christopher MacMahon', 'id': 775140369570729985, 'id_str': '775140369570729985', 'indices': [0, 11]}, {'screen_name': 'ucsantabarbara', 'name': 'UC Santa Barbara', 'id': 18105473, 'id_str': '18105473', 'indices': [12, 27]}]",[],en,recent,1054540471324667904,1054540471324667904,Doris Morgan Rueda,dee_linquent,,"Full time History Ph.D. Student @unlv law, youth, & juvenile delinquency in the American borderlands 🇨🇴 Part time painter, pin up & purple people eater",,[],False,353,1748,3,Tue Oct 23 01:10:15 +0000 2018,5567,,,True,False,1171,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1217272186110504961/i_krvRXB_normal.jpg,https://pbs.twimg.com/profile_images/1217272186110504961/i_krvRXB_normal.jpg,https://pbs.twimg.com/profile_banners/1054540471324667904/1577072612,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,8fa6d7a33b83ef26,https://api.twitter.com/1.1/geo/id/8fa6d7a33b83ef26.json,city,Paradise,"Paradise, NV",US,United States,[],Polygon,"[[[-115.2092535, 35.984784], [-115.0610763, 35.984784], [-115.0610763, 36.137145], [-115.2092535, 36.137145]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Tue Jan 21 09:37:35 +0000 2020,1219554625797480448,1219554625797480448,@samuelcoates @KingsCollegeLon @ucsantabarbara Thank you very much! 🙏🏼❤️,False,"[47, 72]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2195274600705475e+18,1219527460070547456,19178087.0,19178087,samuelcoates,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'samuelcoates', 'name': 'Samuel Coates', 'id': 19178087, 'id_str': '19178087', 'indices': [0, 13]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [14, 30]}, {'screen_name': 'ucsantabarbara', 'name': 'UC Santa Barbara', 'id': 18105473, 'id_str': '18105473', 'indices': [31, 46]}]",[],en,recent,1013466626891624449,1013466626891624449,Ana-Diamond,IAmAnaDiamond,DMs are open,Survived false charges of espionage & death penalty in Iran • Now fighting to end state-sponsored hostage-taking • Proud Londoner & Alumn @KingsCollegeLon 🇬🇧,https://t.co/UhLSQ2B2HS,[],False,576,1201,0,Sun Jul 01 16:57:27 +0000 2018,2913,,,True,False,1855,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220158400975249408/Y_--UyQU_normal.jpg,https://pbs.twimg.com/profile_images/1220158400975249408/Y_--UyQU_normal.jpg,https://pbs.twimg.com/profile_banners/1013466626891624449/1577325481,F58EA8,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/UhLSQ2B2HS', 'expanded_url': 'https://en.wikipedia.org/wiki/Ana_Diamond', 'display_url': 'en.wikipedia.org/wiki/Ana_Diamo…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Tue Jan 21 09:36:41 +0000 2020,1219554399506391040,1219554399506391040,RT @JWinstone1: @IAmAnaDiamond @KingsCollegeLon @ucsantabarbara 🌈❤️Many congratulations Ana-Diamond❤️Excellent news🌈You are an inspiration…,False,"[0, 139]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,1,0,False,False,en,[],[],"[{'screen_name': 'JWinstone1', 'name': 'Julia Winstone #FreeNazanin', 'id': 2647367802, 'id_str': '2647367802', 'indices': [3, 14]}, {'screen_name': 'IAmAnaDiamond', 'name': 'Ana-Diamond', 'id': 1013466626891624449, 'id_str': '1013466626891624449', 'indices': [16, 30]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [31, 47]}, {'screen_name': 'ucsantabarbara', 'name': 'UC Santa Barbara', 'id': 18105473, 'id_str': '18105473', 'indices': [48, 63]}]",[],en,recent,1013466626891624449,1013466626891624449,Ana-Diamond,IAmAnaDiamond,DMs are open,Survived false charges of espionage & death penalty in Iran • Now fighting to end state-sponsored hostage-taking • Proud Londoner & Alumn @KingsCollegeLon 🇬🇧,https://t.co/UhLSQ2B2HS,[],False,576,1201,0,Sun Jul 01 16:57:27 +0000 2018,2913,,,True,False,1855,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220158400975249408/Y_--UyQU_normal.jpg,https://pbs.twimg.com/profile_images/1220158400975249408/Y_--UyQU_normal.jpg,https://pbs.twimg.com/profile_banners/1013466626891624449/1577325481,F58EA8,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/UhLSQ2B2HS', 'expanded_url': 'https://en.wikipedia.org/wiki/Ana_Diamond', 'display_url': 'en.wikipedia.org/wiki/Ana_Diamo…', 'indices': [0, 23]}]",,,,,,,,,,,Tue Jan 21 06:51:00 +0000 2020,1.219512702491644e+18,1219512702491643905,@IAmAnaDiamond @KingsCollegeLon @ucsantabarbara 🌈❤️Many congratulations Ana-Diamond❤️Excellent news🌈You are an inspiration ❤️🌈Looking forward to seeing what you do next ❤️🌈@IAmAnaDiamond,False,"[48, 186]",[],[],"[{'screen_name': 'IAmAnaDiamond', 'name': 'Ana-Diamond', 'id': 1013466626891624449, 'id_str': '1013466626891624449', 'indices': [0, 14]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [15, 31]}, {'screen_name': 'ucsantabarbara', 'name': 'UC Santa Barbara', 'id': 18105473, 'id_str': '18105473', 'indices': [32, 47]}, {'screen_name': 'IAmAnaDiamond', 'name': 'Ana-Diamond', 'id': 1013466626891624449, 'id_str': '1013466626891624449', 'indices': [172, 186]}]",[],en,recent,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2193361144960655e+18,1219336114496065536,1.0134666268916244e+18,1013466626891624449,IAmAnaDiamond,2647367802.0,2647367802,Julia Winstone #FreeNazanin,JWinstone1,,❤️🕊Researcher & Teacher. #HumanRights🕊❤️ Views expressed are mine. RT's & Follows not endorsements.,,,[],False,2617.0,2590.0,72.0,Tue Jul 15 10:55:57 +0000 2014,64257.0,,,False,False,87350.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,False,http://pbs.twimg.com/profile_images/489002379304398848/cUvqjkEo_normal.jpeg,https://pbs.twimg.com/profile_images/489002379304398848/cUvqjkEo_normal.jpeg,,19CF86,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,False,1.0,3.0,False,False,en,,,
54,Tue Jan 21 01:38:25 +0000 2020,1219434040039747584,1219434040039747584,"RT @DeniseMembery: @IAmAnaDiamond @KingsCollegeLon @ucsantabarbara If life knocks you down, stand up stronger and brighter...and you've cer…",False,"[0, 140]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,0,False,False,en,[],[],"[{'screen_name': 'DeniseMembery', 'name': 'Denise 🇬🇧', 'id': 3678878175, 'id_str': '3678878175', 'indices': [3, 17]}, {'screen_name': 'IAmAnaDiamond', 'name': 'Ana-Diamond', 'id': 1013466626891624449, 'id_str': '1013466626891624449', 'indices': [19, 33]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [34, 50]}, {'screen_name': 'ucsantabarbara', 'name': 'UC Santa Barbara', 'id': 18105473, 'id_str': '18105473', 'indices': [51, 66]}]",[],en,recent,1013466626891624449,1013466626891624449,Ana-Diamond,IAmAnaDiamond,DMs are open,Survived false charges of espionage & death penalty in Iran • Now fighting to end state-sponsored hostage-taking • Proud Londoner & Alumn @KingsCollegeLon 🇬🇧,https://t.co/UhLSQ2B2HS,[],False,576,1201,0,Sun Jul 01 16:57:27 +0000 2018,2913,,,True,False,1855,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220158400975249408/Y_--UyQU_normal.jpg,https://pbs.twimg.com/profile_images/1220158400975249408/Y_--UyQU_normal.jpg,https://pbs.twimg.com/profile_banners/1013466626891624449/1577325481,F58EA8,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/UhLSQ2B2HS', 'expanded_url': 'https://en.wikipedia.org/wiki/Ana_Diamond', 'display_url': 'en.wikipedia.org/wiki/Ana_Diamo…', 'indices': [0, 23]}]",,,,,,,,,,,Tue Jan 21 01:16:00 +0000 2020,1.219428396813488e+18,1219428396813488133,"@IAmAnaDiamond @KingsCollegeLon @ucsantabarbara If life knocks you down, stand up stronger and brighter...and you've certainly done that. God bless, sending best wishes. 🙏❤️X",False,"[48, 174]",[],[],"[{'screen_name': 'IAmAnaDiamond', 'name': 'Ana-Diamond', 'id': 1013466626891624449, 'id_str': '1013466626891624449', 'indices': [0, 14]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [15, 31]}, {'screen_name': 'ucsantabarbara', 'name': 'UC Santa Barbara', 'id': 18105473, 'id_str': '18105473', 'indices': [32, 47]}]",[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2193361144960655e+18,1219336114496065536,1.0134666268916244e+18,1013466626891624449,IAmAnaDiamond,3678878175.0,3678878175,Denise 🇬🇧,DeniseMembery,"South West, England",✡️,,,[],False,4070.0,4961.0,7.0,Wed Sep 16 21:45:10 +0000 2015,231697.0,,,False,False,142147.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1219414971630514176/BRsQ1oPo_normal.png,https://pbs.twimg.com/profile_images/1219414971630514176/BRsQ1oPo_normal.png,https://pbs.twimg.com/profile_banners/3678878175/1579654425,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,False,2.0,2.0,False,False,en,,,
57,Tue Jan 21 00:40:27 +0000 2020,1219419452774612992,1219419452774612992,@Edhat @moarts51 @mlk_sb @ucsantabarbara @WordsByJamaal @_ravensnest @Alyssa_FJ And thanks to @CarlosMNash for the fantastic photos! I can't wait to see even more people there next year!,False,"[80, 186]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2194193043046318e+18,1219419304304631808,136828692.0,136828692,ACharityHudley,,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'Edhat', 'name': 'Edhat', 'id': 6238052, 'id_str': '6238052', 'indices': [0, 6]}, {'screen_name': 'moarts51', 'name': 'Mo McFadden', 'id': 316629988, 'id_str': '316629988', 'indices': [7, 16]}, {'screen_name': 'mlk_sb', 'name': 'MLK SB', 'id': 1149338455186403330, 'id_str': '1149338455186403330', 'indices': [17, 24]}, {'screen_name': 'ucsantabarbara', 'name': 'UC Santa Barbara', 'id': 18105473, 'id_str': '18105473', 'indices': [25, 40]}, {'screen_name': 'WordsByJamaal', 'name': 'Jamaal Muwwakkil', 'id': 116993872, 'id_str': '116993872', 'indices': [41, 55]}, {'screen_name': '_ravensnest', 'name': 'deandre miles-hercules', 'id': 1147568763136442368, 'id_str': '1147568763136442368', 'indices': [56, 68]}, {'screen_name': 'Alyssa_FJ', 'name': 'Alyssa Frick-Jenkins', 'id': 224484971, 'id_str': '224484971', 'indices': [69, 79]}, {'screen_name': 'CarlosMNash', 'name': 'Carlos M Nash', 'id': 38719818, 'id_str': '38719818', 'indices': [94, 106]}]",[],en,recent,136828692,136828692,Anne Charity Hudley,ACharityHudley,"Santa Barbara, CA",North Hall Endowed Chair in the Linguistics of African-America and Director of Undergraduate Research @UCSantaBarbara. Survivor.,https://t.co/1eblyM9Fjs,[],False,3289,739,98,Sun Apr 25 02:00:49 +0000 2010,6890,,,True,True,9257,,False,False,False,642D8B,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,http://pbs.twimg.com/profile_images/1173414637032706048/AQAx_tXZ_normal.jpg,https://pbs.twimg.com/profile_images/1173414637032706048/AQAx_tXZ_normal.jpg,https://pbs.twimg.com/profile_banners/136828692/1522464812,665704,FFFFFF,7AC3EE,3D1957,True,True,False,False,False,False,False,none,"[{'url': 'https://t.co/1eblyM9Fjs', 'expanded_url': 'http://annecharityhudley.com', 'display_url': 'annecharityhudley.com', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Tue Jan 21 00:32:46 +0000 2020,1219417516121960448,1219417516121960448,@JoanBraithwait1 @YvetteHenson @KingsCollegeLon @ucsantabarbara Thank you all❤️❤️,False,"[64, 81]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2194102537264824e+18,1219410253726482432,2445500529.0,2445500529,JoanBraithwait1,,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'JoanBraithwait1', 'name': 'Joan Braithwaite', 'id': 2445500529, 'id_str': '2445500529', 'indices': [0, 16]}, {'screen_name': 'YvetteHenson', 'name': 'Yvette Henson', 'id': 382559030, 'id_str': '382559030', 'indices': [17, 30]}, {'screen_name': 'KingsCollegeLon', 'name': ""King's College London"", 'id': 22624441, 'id_str': '22624441', 'indices': [31, 47]}, {'screen_name': 'ucsantabarbara', 'name': 'UC Santa Barbara', 'id': 18105473, 'id_str': '18105473', 'indices': [48, 63]}]",[],en,recent,1013466626891624449,1013466626891624449,Ana-Diamond,IAmAnaDiamond,DMs are open,Survived false charges of espionage & death penalty in Iran • Now fighting to end state-sponsored hostage-taking • Proud Londoner & Alumn @KingsCollegeLon 🇬🇧,https://t.co/UhLSQ2B2HS,[],False,576,1201,0,Sun Jul 01 16:57:27 +0000 2018,2913,,,True,False,1855,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1220158400975249408/Y_--UyQU_normal.jpg,https://pbs.twimg.com/profile_images/1220158400975249408/Y_--UyQU_normal.jpg,https://pbs.twimg.com/profile_banners/1013466626891624449/1577325481,F58EA8,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/UhLSQ2B2HS', 'expanded_url': 'https://en.wikipedia.org/wiki/Ana_Diamond', 'display_url': 'en.wikipedia.org/wiki/Ana_Diamo…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
