,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.user.entities.url.urls
5,Mon Jan 20 13:05:08 +0000 2020,1219244467443654657,1219244467443654657,@SylvainLadame @ICMUB @UninaIT @ChemCommun @njuniversity 😂😂 I try to walk in your footsteps..,False,"[57, 93]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2192208294494659e+18,1219220829449465856,8.601373581880607e+17,860137358188060673,SylvainLadame,,,,,False,1,1,False,False,en,[],[],"[{'screen_name': 'SylvainLadame', 'name': 'SylvainLadame', 'id': 860137358188060673, 'id_str': '860137358188060673', 'indices': [0, 14]}, {'screen_name': 'ICMUB', 'name': 'ICMUB', 'id': 247280750, 'id_str': '247280750', 'indices': [15, 21]}, {'screen_name': 'UninaIT', 'name': 'Unina Federico II', 'id': 301373574, 'id_str': '301373574', 'indices': [22, 30]}, {'screen_name': 'ChemCommun', 'name': 'ChemComm', 'id': 23746957, 'id_str': '23746957', 'indices': [31, 42]}, {'screen_name': 'njuniversity', 'name': 'Nanjing University', 'id': 4580602423, 'id_str': '4580602423', 'indices': [43, 56]}]",[],en,recent,967999818,967999818,David Monchaud,dmonchaud,"@icmub, Dijon, France","Scientist (chemistry, biology, biophysics.. or something in between), big fan of DNA, RNA and all the funny structures they might fold into..",https://t.co/ibX39NuvXs,"[{'url': 'https://t.co/ibX39NuvXs', 'expanded_url': 'https://sites.google.com/site/monchaudchembiolab/', 'display_url': 'sites.google.com/site/monchaudc…', 'indices': [0, 23]}]",[],False,575,670,13,Sat Nov 24 13:16:47 +0000 2012,1048,,,False,False,498,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1178782359237386246/y7wVfZck_normal.jpg,https://pbs.twimg.com/profile_images/1178782359237386246/y7wVfZck_normal.jpg,https://pbs.twimg.com/profile_banners/967999818/1546424644,FAB81E,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
