,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.contained_within,place.bounding_box.type,place.bounding_box.coordinates,place,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.full_text,retweeted_status.truncated,retweeted_status.display_text_range,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.contained_within,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates
34,Sat Jan 25 03:02:26 +0000 2020,1220904734191689728,1220904734191689728,Daoust was an @mcgillu player and is now scoring at the #NHLAllStar 3-on-3 game!,False,"[0, 80]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2209042581340692e+18,1220904258134069248,1.2001151114086031e+18,1200115111408603138,ClioBurkstrand,,,,False,0,0,False,False,en,"[{'text': 'NHLAllStar', 'indices': [56, 67]}]",[],"[{'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [14, 22]}]",[],en,recent,1200115111408603138,1200115111408603138,Clio Reid,ClioBurkstrand,"Montreal, QC","Extremely un-athletic hockey lover. Star Wars fan. Convinced that being tall is a personality trait. DC born, Nebraska raised, #ccom315 student. she/her",https://t.co/ikff7F1WIM,"[{'url': 'https://t.co/ikff7F1WIM', 'expanded_url': 'http://resist.bot', 'display_url': 'resist.bot', 'indices': [0, 23]}]",[],False,40,70,1,Thu Nov 28 18:12:03 +0000 2019,148,,,False,False,69,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1215108065416089605/fwv8iGsr_normal.jpg,https://pbs.twimg.com/profile_images/1215108065416089605/fwv8iGsr_normal.jpg,https://pbs.twimg.com/profile_banners/1200115111408603138/1574965261,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,Sat Jan 25 00:02:18 +0000 2020,1220859403437559810,1220859403437559810,@rinewithoutacat @mcgillu @Bell_LetsTalk Are you kidding me,False,"[41, 59]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2207352899471933e+18,1220735289947193344,2873884427.0,2873884427,rinewithoutacat,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'rinewithoutacat', 'name': '(((Mx. Rine Vieth)))', 'id': 2873884427, 'id_str': '2873884427', 'indices': [0, 16]}, {'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [17, 25]}, {'screen_name': 'Bell_LetsTalk', 'name': ""Bell Let's Talk"", 'id': 244211904, 'id_str': '244211904', 'indices': [26, 40]}]",[],en,recent,797133264716754944,797133264716754944,Charlie Baranski,CharlieBaranski,"Montréal, Québec","LING, PoliSci @McGillU • President @DemocratsMcGill • NJ Legend, Québécois wannabe • Prev: @Clarke4Assembly @NDP @MorrisDems • Views mine • he/him/il 🇺🇸 🇨🇦",,,[],False,304,818,2,Fri Nov 11 17:45:55 +0000 2016,13523,,,False,False,2418,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1181059496547893248/-TYwTAGD_normal.jpg,https://pbs.twimg.com/profile_images/1181059496547893248/-TYwTAGD_normal.jpg,https://pbs.twimg.com/profile_banners/797133264716754944/1569622793,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Fri Jan 24 23:57:21 +0000 2020,1220858156231819265,1220858156231819265,@AlexGelle @mcgillu @HBHLMcGill @SciCommArt And I had to dash at the end... We'll have to meet at another Scicomm event 😀,False,"[44, 121]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2208477426139587e+18,1220847742613958656,100063958.0,100063958,AlexGelle,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'AlexGelle', 'name': 'Alexandra Gellé', 'id': 100063958, 'id_str': '100063958', 'indices': [0, 10]}, {'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [11, 19]}, {'screen_name': 'HBHLMcGill', 'name': 'Healthy Brains, Healthy Lives', 'id': 905865830143021056, 'id_str': '905865830143021056', 'indices': [20, 31]}, {'screen_name': 'SciCommArt', 'name': 'SciComm Collective', 'id': 1159616928446636032, 'id_str': '1159616928446636032', 'indices': [32, 43]}]",[],en,recent,1111436311213297664,1111436311213297664,PapaPhDPodcast,PapaPhDPodcast,,"Each Thursday, join David Mendes as he interviews guests who have carved their career path outside academia after their #MSc or their #PhD. #gradschool #PhDchat",https://t.co/PePTdD4dYi,"[{'url': 'https://t.co/PePTdD4dYi', 'expanded_url': 'http://patreon.com/PapaPhD', 'display_url': 'patreon.com/PapaPhD', 'indices': [0, 23]}]",[],False,461,686,6,Fri Mar 29 01:14:00 +0000 2019,1911,,,False,False,510,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1173785822862200832/x7Uk8ZDO_normal.jpg,https://pbs.twimg.com/profile_images/1173785822862200832/x7Uk8ZDO_normal.jpg,https://pbs.twimg.com/profile_banners/1111436311213297664/1568687309,003049,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Fri Jan 24 23:15:58 +0000 2020,1220847742613958656,1220847742613958656,"@PapaPhDPodcast @mcgillu @HBHLMcGill @SciCommArt I didn't see the handle of the account Sam was reading, I would have come to say hi otherwise 😋",False,"[49, 144]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2208146059723325e+18,1220814605972332544,1.1114363112132977e+18,1111436311213297664,PapaPhDPodcast,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'PapaPhDPodcast', 'name': 'PapaPhDPodcast', 'id': 1111436311213297664, 'id_str': '1111436311213297664', 'indices': [0, 15]}, {'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [16, 24]}, {'screen_name': 'HBHLMcGill', 'name': 'Healthy Brains, Healthy Lives', 'id': 905865830143021056, 'id_str': '905865830143021056', 'indices': [25, 36]}, {'screen_name': 'SciCommArt', 'name': 'SciComm Collective', 'id': 1159616928446636032, 'id_str': '1159616928446636032', 'indices': [37, 48]}]",[],en,recent,100063958,100063958,Alexandra Gellé,AlexGelle,"Montréal, Québec",@pintofscienceCA director 🍺 🧪• @ComSciConCAN & @ComSciConQC organizing teams 👩‍🔬🤜🤛👨🏽‍🔬• PhD student at @mcgillu 🇨🇦 in Green Chemistry ♻️• #SciComm,https://t.co/ZpEv8djMhp,"[{'url': 'https://t.co/ZpEv8djMhp', 'expanded_url': 'https://pintofscience.ca', 'display_url': 'pintofscience.ca', 'indices': [0, 23]}]",[],False,1617,2787,21,Mon Dec 28 22:28:38 +0000 2009,21782,,,True,False,6277,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1151251139662352384/DUxg7OL6_normal.png,https://pbs.twimg.com/profile_images/1151251139662352384/DUxg7OL6_normal.png,https://pbs.twimg.com/profile_banners/100063958/1554327462,DF4888,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,Fri Jan 24 20:21:31 +0000 2020,1220803841320505344,1220803841320505344,@ccpaquet @Concordia @mcgillu @AcademicChatter thank you :-),False,"[47, 60]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220734416445694e+18,1220734416445693959,1.0478149620375798e+18,1047814962037579776,ccpaquet,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'ccpaquet', 'name': 'Catherine Cimon-Paquet', 'id': 1047814962037579776, 'id_str': '1047814962037579776', 'indices': [0, 9]}, {'screen_name': 'Concordia', 'name': 'Concordia University', 'id': 18173399, 'id_str': '18173399', 'indices': [10, 20]}, {'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [21, 29]}, {'screen_name': 'AcademicChatter', 'name': 'Academic Chatter', 'id': 885953601067208705, 'id_str': '885953601067208705', 'indices': [30, 46]}]",[],en,recent,988845942660091904,988845942660091904,Sylvia Villeneuve,sylv_villeneuve,,"Assistant Professor Department of Psychiatry, McGill University
Neuroimaging, MRI, PET, Alzheimer's disease",https://t.co/pM55S6upvX,"[{'url': 'https://t.co/pM55S6upvX', 'expanded_url': 'http://villeneuvelab.com', 'display_url': 'villeneuvelab.com', 'indices': [0, 23]}]",[],False,701,515,7,Tue Apr 24 18:23:39 +0000 2018,736,,,False,False,433,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/988958222206816257/H0zn1sW2_normal.jpg,https://pbs.twimg.com/profile_images/988958222206816257/H0zn1sW2_normal.jpg,https://pbs.twimg.com/profile_banners/988845942660091904/1524621154,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,Fri Jan 24 19:58:58 +0000 2020,1220798165026332673,1220798165026332673,@wraillantclark @mcgillu Very cool. Is this open to non-McGill students?,False,"[25, 72]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207701538451988e+18,1220770153845198850,101858307.0,101858307,wraillantclark,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'wraillantclark', 'name': 'William Raillant', 'id': 101858307, 'id_str': '101858307', 'indices': [0, 15]}, {'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [16, 24]}]",[],en,recent,83474510,83474510,Sarah Ghannoum,SarahGhannoum,"Montréal, Québec",B. Sc. Science politique @UMontreal. Cofounder of United Nations Youth of Canada. Digital Marketing Intern at @ICAO. Views expressed are my own.,https://t.co/aIdGBdwHWl,"[{'url': 'https://t.co/aIdGBdwHWl', 'expanded_url': 'https://www.linkedin.com/in/sarahghannoum/', 'display_url': 'linkedin.com/in/sarahghanno…', 'indices': [0, 23]}]",[],False,355,1093,3,Sun Oct 18 23:40:11 +0000 2009,1175,,,True,False,2908,,False,False,False,7C6397,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,True,http://pbs.twimg.com/profile_images/1206775885287874562/zLWqSJHG_normal.jpg,https://pbs.twimg.com/profile_images/1206775885287874562/zLWqSJHG_normal.jpg,https://pbs.twimg.com/profile_banners/83474510/1576552083,817882,FFFFFF,F6F2CE,1A1F71,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Fri Jan 24 18:16:12 +0000 2020,1220772303698563072,1220772303698563072,@AlexGelle @EPS_McGill @mcgillu Absolutely! I am one of the department grad student representative for the Equity and Working Climate committee so I can get you in touch with the wonderful people who came to talk to us today. I think the department benefited a lot from this.,False,"[32, 275]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.220762984353538e+18,1220762984353538054,100063958.0,100063958,AlexGelle,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'AlexGelle', 'name': 'Alexandra Gellé', 'id': 100063958, 'id_str': '100063958', 'indices': [0, 10]}, {'screen_name': 'EPS_McGill', 'name': 'EPS', 'id': 908198129413095424, 'id_str': '908198129413095424', 'indices': [11, 22]}, {'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [23, 31]}]",[],en,recent,964899362211008519,964899362211008519,Debarati Das🌌,DebaratiDas44,"McGill University, Canada","Graduate student @mcgillu studying #Mars. #NatGeoExplorer , @NASA #MSL team member. Obsessed with space science, art and music.",,,[],False,5607,2303,42,Sat Feb 17 16:28:29 +0000 2018,7432,,,True,False,1865,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1175266621960720384/-wJvW_yJ_normal.jpg,https://pbs.twimg.com/profile_images/1175266621960720384/-wJvW_yJ_normal.jpg,https://pbs.twimg.com/profile_banners/964899362211008519/1544287685,1B95E0,000000,000000,000000,False,True,False,False,False,False,False,none,36775d842cbec509,https://api.twitter.com/1.1/geo/id/36775d842cbec509.json,city,Montréal,"Montréal, Québec",CA,Canada,[],Polygon,"[[[-73.972965, 45.410095], [-73.473085, 45.410095], [-73.473085, 45.705566], [-73.972965, 45.705566]]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Fri Jan 24 17:39:55 +0000 2020,1220763173856464896,1220763173856464896,@DebaratiDas44 @EPS_McGill @mcgillu @cathleencrudden too bad it wasn't in the chem department and I am just hearing about it now ;),False,"[36, 131]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220762984353538e+18,1220762984353538054,100063958.0,100063958,AlexGelle,,,,False,0,2,False,False,en,[],[],"[{'screen_name': 'DebaratiDas44', 'name': 'Debarati Das🌌', 'id': 964899362211008519, 'id_str': '964899362211008519', 'indices': [0, 14]}, {'screen_name': 'EPS_McGill', 'name': 'EPS', 'id': 908198129413095424, 'id_str': '908198129413095424', 'indices': [15, 26]}, {'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [27, 35]}, {'screen_name': 'cathleencrudden', 'name': 'Cathleen Crudden', 'id': 198633438, 'id_str': '198633438', 'indices': [36, 52]}]",[],en,recent,100063958,100063958,Alexandra Gellé,AlexGelle,"Montréal, Québec",@pintofscienceCA director 🍺 🧪• @ComSciConCAN & @ComSciConQC organizing teams 👩‍🔬🤜🤛👨🏽‍🔬• PhD student at @mcgillu 🇨🇦 in Green Chemistry ♻️• #SciComm,https://t.co/ZpEv8djMhp,"[{'url': 'https://t.co/ZpEv8djMhp', 'expanded_url': 'https://pintofscience.ca', 'display_url': 'pintofscience.ca', 'indices': [0, 23]}]",[],False,1617,2787,21,Mon Dec 28 22:28:38 +0000 2009,21782,,,True,False,6277,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1151251139662352384/DUxg7OL6_normal.png,https://pbs.twimg.com/profile_images/1151251139662352384/DUxg7OL6_normal.png,https://pbs.twimg.com/profile_banners/100063958/1554327462,DF4888,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Fri Jan 24 17:39:10 +0000 2020,1220762984353538054,1220762984353538054,"@DebaratiDas44 @EPS_McGill I've been looking to join such a workshop at @mcgillu! Glad to see it exists but unfortunately I am not part of this department so I didn't know about it earlier. Debarati, we really need to grab a beer now so you can tell me all about this and all your great projects ;)",False,"[27, 298]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.220749724078289e+18,1220749724078288896,9.648993622110085e+17,964899362211008519,DebaratiDas44,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'DebaratiDas44', 'name': 'Debarati Das🌌', 'id': 964899362211008519, 'id_str': '964899362211008519', 'indices': [0, 14]}, {'screen_name': 'EPS_McGill', 'name': 'EPS', 'id': 908198129413095424, 'id_str': '908198129413095424', 'indices': [15, 26]}, {'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [72, 80]}]",[],en,recent,100063958,100063958,Alexandra Gellé,AlexGelle,"Montréal, Québec",@pintofscienceCA director 🍺 🧪• @ComSciConCAN & @ComSciConQC organizing teams 👩‍🔬🤜🤛👨🏽‍🔬• PhD student at @mcgillu 🇨🇦 in Green Chemistry ♻️• #SciComm,https://t.co/ZpEv8djMhp,"[{'url': 'https://t.co/ZpEv8djMhp', 'expanded_url': 'https://pintofscience.ca', 'display_url': 'pintofscience.ca', 'indices': [0, 23]}]",[],False,1617,2787,21,Mon Dec 28 22:28:38 +0000 2009,21782,,,True,False,6277,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1151251139662352384/DUxg7OL6_normal.png,https://pbs.twimg.com/profile_images/1151251139662352384/DUxg7OL6_normal.png,https://pbs.twimg.com/profile_banners/100063958/1554327462,DF4888,000000,000000,000000,False,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Fri Jan 24 17:12:04 +0000 2020,1220756164515975169,1220756164515975169,Amazing meeting with my mentor and other mentee as part of #women_in_science ♥️ at @mcgillu,False,"[0, 91]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,False,0,1,False,False,en,"[{'text': 'women_in_science', 'indices': [59, 76]}]",[],"[{'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [83, 91]}]",[],en,recent,366277142,366277142,Wejdan وجدان,Wejdan_Alenezi,"Montréal, Québec",PhD candidate in hereditary cancer genetics and genomics | MSc in preimplantation genetic diagnosis (PGD) | @Human_genetics @McGillu @cusm_muhc @crp_tc 🧬💻🧪,https://t.co/5b5UkZZigY,"[{'url': 'https://t.co/5b5UkZZigY', 'expanded_url': 'https://www.youtube.com/watch?v=0g9JkV4wVZM', 'display_url': 'youtube.com/watch?v=0g9JkV…', 'indices': [0, 23]}]",[],False,1163,620,15,Thu Sep 01 22:04:46 +0000 2011,23123,,,True,False,38861,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1195831967448743936/1NSOAtCV_normal.jpg,https://pbs.twimg.com/profile_images/1195831967448743936/1NSOAtCV_normal.jpg,https://pbs.twimg.com/profile_banners/366277142/1574397753,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Fri Jan 24 16:38:15 +0000 2020,1220747653530685445,1220747653530685445,"@LynneKrohn Work was done at @TheNeuro_MNI, @Human_Genetics, @mcgillu, funded by @ParkinsonCanada @MichaelJFoxOrg @HBHLMcGill @FRQS1",False,"[12, 132]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2207160204967854e+18,1220716020496785410,1.170384473776636e+18,1170384473776635905,ganor_lab,,,,False,0,1,False,False,en,[],[],"[{'screen_name': 'LynneKrohn', 'name': 'Lynne Krohn', 'id': 1150209031421796352, 'id_str': '1150209031421796352', 'indices': [0, 11]}, {'screen_name': 'TheNeuro_MNI', 'name': 'The Neuro', 'id': 202719554, 'id_str': '202719554', 'indices': [29, 42]}, {'screen_name': 'Human_Genetics', 'name': 'McGill HumanGenetics', 'id': 270365431, 'id_str': '270365431', 'indices': [44, 59]}, {'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [61, 69]}, {'screen_name': 'ParkinsonCanada', 'name': 'Parkinson Canada', 'id': 164269447, 'id_str': '164269447', 'indices': [81, 97]}, {'screen_name': 'MichaelJFoxOrg', 'name': 'michaeljfox.org', 'id': 68784803, 'id_str': '68784803', 'indices': [98, 113]}, {'screen_name': 'HBHLMcGill', 'name': 'Healthy Brains, Healthy Lives', 'id': 905865830143021056, 'id_str': '905865830143021056', 'indices': [114, 125]}, {'screen_name': 'FRQS1', 'name': 'FRQS', 'id': 932760326, 'id_str': '932760326', 'indices': [126, 132]}]",[],en,recent,1170384473776635905,1170384473776635905,The Gan-Or lab,ganor_lab,"Montreal, Canada","Account of the Gan-Or lab for neurogenetics @TheNeuro_MNI @McGillu. Yes, this green protein in our profile pic is GBA.",https://t.co/SPTMVkm6kL,"[{'url': 'https://t.co/SPTMVkm6kL', 'expanded_url': 'http://www.gan-orlab.org', 'display_url': 'gan-orlab.org', 'indices': [0, 23]}]",[],False,115,156,0,Sat Sep 07 17:13:08 +0000 2019,50,,,False,False,80,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1170384699342147584/NNrjr8Ar_normal.jpg,https://pbs.twimg.com/profile_images/1170384699342147584/NNrjr8Ar_normal.jpg,https://pbs.twimg.com/profile_banners/1170384473776635905/1575820999,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Fri Jan 24 15:49:21 +0000 2020,1220735347576860672,1220735347576860672,@mcgillu Thank you!,False,"[9, 19]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.2205115420867092e+18,1220511542086709254,18065266.0,18065266,mcgillu,,,,False,0,0,False,False,en,[],[],"[{'screen_name': 'mcgillu', 'name': 'McGill University', 'id': 18065266, 'id_str': '18065266', 'indices': [0, 8]}]",[],en,recent,30276296,30276296,Marzieh Ghiasi,marziehg,"Michigan, USA","MD-PhD trainee #epidemiology @michiganstateu, alumna @McGillU. Research women's health & genomics, into epi methods & history of medicine. Manage @ntds.",https://t.co/SZmgr9SfHR,"[{'url': 'https://t.co/SZmgr9SfHR', 'expanded_url': 'http://ghiasi.org', 'display_url': 'ghiasi.org', 'indices': [0, 23]}]",[],False,792,696,37,Fri Apr 10 18:19:18 +0000 2009,3105,,,True,False,3896,,False,False,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/845815165752766464/uKwKbIL7_normal.jpg,https://pbs.twimg.com/profile_images/845815165752766464/uKwKbIL7_normal.jpg,https://pbs.twimg.com/profile_banners/30276296/1393016897,2FC2EF,FFFFFF,252429,666666,True,False,False,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
